Date,Open,High,Low,Close,Adj Close,Volume,OilPrice,deaths,DPRIME,TOTALSA
2013-03-21,7.19,7.412000000000001,7.148,7.202000000000001,7.202000000000001,5731500.0,106.41,0.0,3.25,0.5240333333333332
2013-03-22,7.24,7.36,7.24,7.324,7.324,2201000.0,106.51,0.0,3.25,0.5240333333333332
2013-03-25,7.42,7.704,7.354,7.506,7.506,11894000.0,106.66,0.0,3.25,0.5240333333333332
2013-03-26,7.596,7.644,7.532,7.572,7.572,9041000.0,107.1,0.0,3.25,0.5240333333333332
2013-03-27,7.587999999999999,7.676,7.4620000000000015,7.6320000000000014,7.6320000000000014,6481500.0,108.51,0.0,3.25,0.5240333333333332
2013-03-28,7.646,7.648,7.55,7.5779999999999985,7.5779999999999985,5793500.0,108.46,0.0,3.25,0.5240333333333332
2013-04-01,8.472000000000001,9.336,8.34,8.786,8.786,70492500.0,108.76,0.0,3.25,0.5270333333333334
2013-04-02,8.72,9.1,8.702,8.868,8.868,33262000.0,109.66,2.0,3.25,0.5270333333333334
2013-04-03,8.62,8.693999999999999,8.042,8.22,8.22,28218000.0,107.82,0.0,3.25,0.5270333333333334
2013-04-04,8.222000000000001,8.45,8.162,8.402000000000001,8.402000000000001,11324000.0,105.09,0.0,3.25,0.5270333333333334
2013-04-05,8.4,8.4,8.1,8.274,8.274,7762000.0,103.98,0.0,3.25,0.5270333333333334
2013-04-08,8.394,8.51,8.302,8.366,8.366,8395000.0,103.16,0.0,3.25,0.5270333333333334
2013-04-09,8.36,8.366,8.066,8.1,8.1,8480500.0,104.08,0.0,3.25,0.5270333333333334
2013-04-10,8.14,8.402000000000001,8.122,8.372,8.372,10605500.0,104.8,0.0,3.25,0.5270333333333334
2013-04-11,8.412,8.91,8.35,8.718,8.718,17237000.0,103.62,0.0,3.25,0.5270333333333334
2013-04-12,8.65,9.028,8.61,8.75,8.75,15747000.0,100.58,0.0,3.25,0.5270333333333334
2013-04-15,8.7,8.76,8.502,8.66,8.66,8407000.0,99.32,0.0,3.25,0.5270333333333334
2013-04-16,8.838,9.228,8.782,9.118,9.118,15902000.0,97.88,0.0,3.25,0.5270333333333334
2013-04-17,9.1,9.19,8.908,9.09,9.09,10592500.0,96.84,0.0,3.25,0.5270333333333334
2013-04-18,9.196,9.52,9.078,9.394,9.394,16839500.0,97.48,0.0,3.25,0.5270333333333334
2013-04-19,9.492,9.976,9.414,9.566,9.566,15058500.0,98.94,0.0,3.25,0.5270333333333334
2013-04-22,9.72,10.04,9.55,10.038,10.038,19697000.0,99.07,0.0,3.25,0.5270333333333334
2013-04-23,10.2,10.584,10.132,10.202,10.202,18669000.0,99.25,0.0,3.25,0.5270333333333334
2013-04-24,10.18,10.21,9.796,10.086,10.086,13150000.0,100.71,0.0,3.25,0.5270333333333334
2013-04-25,10.1,10.48,10.1,10.4,10.4,13979500.0,101.62,0.0,3.25,0.5270333333333334
2013-04-26,10.626,10.748,10.124,10.24,10.24,18110500.0,102.39,0.0,3.25,0.5270333333333334
2013-04-29,10.352,10.998,10.24,10.988,10.988,18198500.0,102.88,0.0,3.25,0.5270333333333334
2013-04-30,11.2,11.636,10.752,10.798,10.798,27613000.0,101.53,0.0,3.25,0.5270333333333334
2013-05-01,11.198,11.198,10.6,10.656,10.656,13714000.0,98.34,0.0,3.25,0.5294666666666666
2013-05-02,10.77,11.054,10.74,10.822,10.822,15252000.0,100.32,0.0,3.25,0.5294666666666666
2013-05-03,11.294,11.294,10.9,10.91,10.91,16893500.0,104.6,0.0,3.25,0.5294666666666666
2013-05-06,11.278,11.932,11.1,11.9,11.9,21833500.0,105.0,0.0,3.25,0.5294666666666666
2013-05-07,12.4,12.474,11.024,11.102,11.102,49955000.0,105.18,0.0,3.25,0.5294666666666666
2013-05-08,11.5,11.64,11.142,11.158,11.158,33849500.0,103.79,0.0,3.25,0.5294666666666666
2013-05-09,14.024,15.154000000000002,12.738,13.88,13.88,143025000.0,103.59,0.0,3.25,0.5294666666666666
2013-05-10,13.93,16.200001,13.85,15.352,15.352,125413000.0,101.31,0.0,3.25,0.5294666666666666
2013-05-13,16.198,17.6,15.83,17.559998999999998,17.559998999999998,112084500.0,102.17,0.0,3.25,0.5294666666666666
2013-05-14,18.844,19.424,16.23,16.648001,16.648001,185819500.0,102.7,0.0,3.25,0.5294666666666666
2013-05-15,16.360001,17.375999,15.622,16.968,16.968,84393500.0,101.57,0.0,3.25,0.5294666666666666
2013-05-16,18.940001000000002,19.0,17.732,18.450001,18.450001,108070000.0,104.27,0.0,3.25,0.5294666666666666
2013-05-17,18.5,18.888,17.5,18.299999,18.299999,95011000.0,103.83,0.0,3.25,0.5294666666666666
2013-05-20,18.224001,18.5,17.726,17.988001,17.988001,41742000.0,104.55,0.0,3.25,0.5294666666666666
2013-05-21,17.700001,17.997999,17.055999999999994,17.518,17.518,44991000.0,103.1,0.0,3.25,0.5294666666666666
2013-05-22,17.274,18.191999,17.1,17.448,17.448,42840000.0,102.14,0.0,3.25,0.5294666666666666
2013-05-23,16.962,18.601999,16.610001,18.546,18.546,60111000.0,100.46,0.0,3.25,0.5294666666666666
2013-05-24,18.52,19.59,18.4,19.416,19.416,80621000.0,101.24,0.0,3.25,0.5294666666666666
2013-05-28,20.309998999999998,22.15,20.059998999999998,22.066,22.066,98459500.0,103.77,0.0,3.25,0.5294666666666666
2013-05-29,22.709999,22.98,19.799999,20.926001,20.926001,125497500.0,102.14,0.0,3.25,0.5294666666666666
2013-05-30,20.492001000000002,21.908001000000002,20.24,20.99,20.99,80668500.0,101.79,0.0,3.25,0.5294666666666666
2013-05-31,21.252001,21.288,19.546,19.552,19.552,75860000.0,100.43,0.0,3.25,0.5294666666666666
2013-06-03,19.524,19.524,17.65,18.518,18.518,95698000.0,101.63,0.0,3.25,0.5383
2013-06-04,18.549999,19.284,18.48,18.968,18.968,44280500.0,102.04,0.0,3.25,0.5383
2013-06-05,18.732,19.594,17.822001,19.073999,19.073999,61124000.0,103.51,0.0,3.25,0.5383
2013-06-06,19.049999,19.854,19.021998999999997,19.469998999999998,19.469998999999998,47554500.0,103.37,0.0,3.25,0.5383
2013-06-07,19.6,20.58,19.34,20.408001000000002,20.408001000000002,53558000.0,104.07,0.0,3.25,0.5383
2013-06-10,19.785999,20.504,19.714001,20.01,20.01,46143000.0,103.87,0.0,3.25,0.5383
2013-06-11,19.636,19.736,18.809998999999998,18.893998999999997,18.893998999999997,36970000.0,101.5,0.0,3.25,0.5383
2013-06-12,19.360001,20.096001,19.15,19.546,19.546,45963500.0,103.11,0.0,3.25,0.5383
2013-06-13,19.799999,19.856001000000006,19.024,19.636,19.636,29808000.0,103.38,0.0,3.25,0.5383
2013-06-14,20.0,20.504,19.865999,20.059998999999998,20.059998999999998,32823500.0,105.1,0.0,3.25,0.5383
2013-06-17,20.719998999999998,20.950001,20.24,20.440001000000002,20.440001000000002,35331000.0,105.8,0.0,3.25,0.5383
2013-06-18,20.35,20.796,19.84,20.677999,20.677999,43976500.0,105.21,0.0,3.25,0.5383
2013-06-19,20.412001,21.334,20.402,20.936001,20.936001,42894500.0,105.56,0.0,3.25,0.5383
2013-06-20,20.93,21.426001,19.889999,20.129998999999998,20.129998999999998,50532500.0,102.72,0.0,3.25,0.5383
2013-06-21,20.74,20.74,19.5,19.91,19.91,58593000.0,100.36,0.0,3.25,0.5383
2013-06-24,19.299999,20.573999,19.059998999999998,20.298,20.298,35599000.0,99.8,0.0,3.25,0.5383
2013-06-25,20.620001000000002,20.84,20.110001,20.48,20.48,29243500.0,101.51,0.0,3.25,0.5383
2013-06-26,20.76,21.174,20.532,21.143998999999997,21.143998999999997,33013000.0,100.62,0.0,3.25,0.5383
2013-06-27,21.35,22.049999,21.226,21.85,21.85,43724500.0,102.74,0.0,3.25,0.5383
2013-06-28,21.714001,21.888,21.341998999999998,21.472,21.472,28743000.0,102.49,0.0,3.25,0.5383
2013-07-01,21.872,23.554001,21.83,23.436001,23.436001,54518000.0,103.19,0.0,3.25,0.5340333333333334
2013-07-02,23.65,24.378,23.1,23.563999,23.563999,60320500.0,103.96,0.0,3.25,0.5340333333333334
2013-07-03,23.6,23.85,22.854,23.048,23.048,24033500.0,106.12,0.0,3.25,0.5340333333333334
2013-07-05,23.664,24.056,23.139999,24.018,24.018,34093500.0,107.46,0.0,3.25,0.5340333333333334
2013-07-08,24.274,24.436001,23.764,24.322001,24.322001,39071000.0,107.75,0.0,3.25,0.5340333333333334
2013-07-09,24.927999,25.063999,24.382,24.690001000000002,24.690001000000002,43016500.0,107.9,0.0,3.25,0.5340333333333334
2013-07-10,24.638,24.65,24.158001000000002,24.454,24.454,28000500.0,108.43,0.0,3.25,0.5340333333333334
2013-07-11,24.976,25.218000000000004,24.469998999999998,25.122,25.122,37418000.0,108.18,0.0,3.25,0.5340333333333334
2013-07-12,25.1,25.988001,24.902,25.98,25.98,56720000.0,109.03,0.0,3.25,0.5340333333333334
2013-07-15,26.60600100000001,26.652,25.364,25.452,25.452,49612000.0,109.05,0.0,3.25,0.5340333333333334
2013-07-16,25.256001,25.264,21.459999,21.809998999999998,21.809998999999998,161859500.0,109.29,0.0,3.25,0.5340333333333334
2013-07-17,21.304001,24.323999,20.9,24.049999,24.049999,130145000.0,109.67,0.0,3.25,0.5340333333333334
2013-07-18,24.19400000000001,24.546,23.236,23.806,23.806,56990500.0,109.71,0.0,3.25,0.5340333333333334
2013-07-19,23.700001,24.110001,23.302,23.936001,23.936001,29451500.0,109.34,0.0,3.25,0.5340333333333334
2013-07-22,23.97800100000001,25.336,23.976,24.486,24.486,48989000.0,108.82,0.0,3.25,0.5340333333333334
2013-07-23,24.799999,25.112,24.364,24.548,24.548,38682000.0,109.27,0.0,3.25,0.5340333333333334
2013-07-24,24.893998999999997,24.9,23.912001,24.34,24.34,34345000.0,108.23,0.0,3.25,0.5340333333333334
2013-07-25,24.08,24.950001,24.038,24.813999,24.813999,26421500.0,108.1,0.0,3.25,0.5340333333333334
2013-07-26,25.628,26.136,25.322001,25.878,25.878,48165500.0,107.57,0.0,3.25,0.5340333333333334
2013-07-29,25.864,27.073999,25.65,26.924,26.924,48394500.0,108.1,0.0,3.25,0.5340333333333334
2013-07-30,26.959999,27.497999,25.636,26.34800000000001,26.34800000000001,65635000.0,107.47,0.0,3.25,0.5340333333333334
2013-07-31,26.514,26.993999,26.290001,26.85600100000001,26.85600100000001,31758500.0,107.89,0.0,3.25,0.5340333333333334
2013-08-01,27.0,27.304001,26.525999,27.110001,27.110001,26618000.0,109.94,0.0,3.25,0.5275666666666666
2013-08-02,26.917999,27.65,26.722,27.6,27.6,31349500.0,109.63,0.0,3.25,0.5275666666666666
2013-08-05,28.002001,28.97800100000001,27.93,28.936001,28.936001,51003500.0,109.81,0.0,3.25,0.5275666666666666
2013-08-06,28.950001,29.146,28.219998999999998,28.43,28.43,46272500.0,108.77,0.0,3.25,0.5275666666666666
2013-08-07,28.378,28.389999,26.472,26.846001,26.846001,91061000.0,108.39,0.0,3.25,0.5275666666666666
2013-08-08,30.870001000000002,31.775999,30.091998999999998,30.695999,30.695999,136234000.0,107.32,0.0,3.25,0.5275666666666666
2013-08-09,30.48,31.190001000000002,30.25,30.6,30.6,44638500.0,108.49,0.0,3.25,0.5275666666666666
2013-08-12,29.886,30.1,28.41,29.476,29.476,74561000.0,109.28,0.0,3.25,0.5275666666666666
2013-08-13,29.9,29.968000000000004,28.889999,29.086,29.086,43744500.0,110.69,0.0,3.25,0.5275666666666666
2013-08-14,28.544001,28.968000000000004,27.610001,27.872,27.872,58469000.0,110.26,0.0,3.25,0.5275666666666666
2013-08-15,27.285999,28.719998999999998,27.0,27.934,27.934,50896000.0,111.58,0.0,3.25,0.5275666666666666
2013-08-16,28.326,28.782,28.19400000000001,28.4,28.4,35540500.0,111.82,0.0,3.25,0.5275666666666666
2013-08-19,28.686001,29.476,28.566,28.98,28.98,40188500.0,111.41,0.0,3.25,0.5275666666666666
2013-08-20,29.73,29.955999,29.4,29.916,29.916,32091000.0,110.74,0.0,3.25,0.5275666666666666
2013-08-21,30.0,30.062,29.25,29.572001,29.572001,31331500.0,110.82,0.0,3.25,0.5275666666666666
2013-08-22,29.844,31.496,29.628,31.42,31.42,52962000.0,110.51,0.0,3.25,0.5275666666666666
2013-08-23,31.4,32.459998999999996,31.0,32.368,32.368,64659500.0,112.12,0.0,3.25,0.5275666666666666
2013-08-26,33.029999,34.599998,32.049999,32.844002,32.844002,120855500.0,112.23,0.0,3.25,0.5275666666666666
2013-08-27,32.459998999999996,33.759997999999996,32.189999,33.402,33.402,87834500.0,115.21,0.0,3.25,0.5275666666666666
2013-08-28,33.812,34.299999,32.650002,33.290001000000004,33.290001000000004,73700500.0,116.27,0.0,3.25,0.5275666666666666
2013-08-29,32.844002,33.549999,32.501999,33.212002000000005,33.212002000000005,47180000.0,116.91,0.0,3.25,0.5275666666666666
2013-08-30,33.273998,33.841999,32.792,33.799999,33.799999,55142000.0,115.97,0.0,3.25,0.5275666666666666
2013-09-03,34.68,34.740002000000004,33.279999,33.787997999999995,33.787997999999995,60305500.0,115.49,0.0,3.25,0.5285666666666667
2013-09-04,33.953998999999996,34.324001,33.111999999999995,34.124001,34.124001,57378500.0,115.65,0.0,3.25,0.5285666666666667
2013-09-05,34.02,34.299999,33.650002,33.986,33.986,33426500.0,115.81,0.0,3.25,0.5285666666666667
2013-09-06,33.714001,33.939999,33.029999,33.394001,33.394001,43098500.0,117.15,0.0,3.25,0.5285666666666667
2013-09-09,32.624001,32.900002,31.702,32.139998999999996,32.139998999999996,71722500.0,115.2,0.0,3.25,0.5285666666666667
2013-09-10,32.290001000000004,33.5,32.125999,33.273998,33.273998,44839000.0,112.1,0.0,3.25,0.5285666666666667
2013-09-11,33.282001,33.580002,32.425999,32.703998999999996,32.703998999999996,29162500.0,112.37,0.0,3.25,0.5285666666666667
2013-09-12,32.799999,33.352001,32.102001,32.986,32.986,30800000.0,113.11,0.0,3.25,0.5285666666666667
2013-09-13,32.554001,33.273998,32.431999,33.108002,33.108002,27006000.0,113.31,0.0,3.25,0.5285666666666667
2013-09-16,33.599998,34.169998,33.169998,33.316002000000005,33.316002000000005,37874500.0,110.86,0.0,3.25,0.5285666666666667
2013-09-17,33.015999,33.683997999999995,32.672001,33.245998,33.245998,27484500.0,109.05,0.0,3.25,0.5285666666666667
2013-09-18,33.414001,33.490002000000004,32.84,33.243999,33.243999,27198500.0,109.09,0.0,3.25,0.5285666666666667
2013-09-19,34.16,36.094002,33.816002000000005,35.584,35.584,77973000.0,110.66,0.0,3.25,0.5285666666666667
2013-09-20,35.779999,37.166,35.71200200000001,36.678001,36.678001,67008500.0,110.22,0.0,3.25,0.5285666666666667
2013-09-23,36.896,37.096001,35.422001,36.222,36.222,40867000.0,108.56,0.0,3.25,0.5285666666666667
2013-09-24,35.827999,36.992001,35.529999,36.466,36.466,31367000.0,107.68,0.0,3.25,0.5285666666666667
2013-09-25,36.71200200000001,37.259997999999996,36.099998,37.048,37.048,41263500.0,109.46,0.0,3.25,0.5285666666666667
2013-09-26,37.34,37.936001,37.122002,37.728001,37.728001,33072000.0,108.86,0.0,3.25,0.5285666666666667
2013-09-27,37.504002,38.256001,37.285999,38.18,38.18,29582000.0,109.45,0.0,3.25,0.5285666666666667
2013-09-30,37.799999,38.900002,37.599998,38.674,38.674,44623500.0,107.85,0.0,3.25,0.5285666666666667
2013-10-01,38.792,38.846001,37.674,38.599998,38.599998,38779500.0,107.32,0.0,3.25,0.5242333333333333
2013-10-02,37.717999,38.366001000000004,35.080002,36.189999,36.189999,103877000.0,109.09,0.0,3.25,0.5242333333333333
2013-10-03,35.009997999999996,35.938,33.599998,34.661999,34.661999,119082500.0,109.49,0.0,3.25,0.5242333333333333
2013-10-04,35.279999,36.236,34.529999,36.195999,36.195999,72070000.0,109.42,0.0,3.25,0.5242333333333333
2013-10-07,36.492001,37.346001,36.051998,36.613997999999995,36.613997999999995,57428000.0,109.66,0.0,3.25,0.5242333333333333
2013-10-08,36.880001,37.186001,34.641998,34.945999,34.945999,68786000.0,110.56,0.0,3.25,0.5242333333333333
2013-10-09,34.945999,34.998001,32.299999,33.756001,33.756001,76582500.0,109.02,0.0,3.25,0.5242333333333333
2013-10-10,34.618,35.150002,33.938,34.585999,34.585999,44419500.0,111.63,0.0,3.25,0.5242333333333333
2013-10-11,34.549999,35.858002,34.240002000000004,35.74000200000001,35.74000200000001,41555500.0,110.65,0.0,3.25,0.5242333333333333
2013-10-14,35.0,36.5,34.830002,35.944,35.944,38848000.0,110.13,0.0,0.0,0.5242333333333333
2013-10-15,37.056,37.757999,36.63600200000001,36.787997999999995,36.787997999999995,54892500.0,110.67,0.0,3.25,0.5242333333333333
2013-10-16,36.98,37.459998999999996,36.417999,36.71200200000001,36.71200200000001,41027000.0,110.79,0.0,3.25,0.5242333333333333
2013-10-17,36.708,36.959998999999996,36.198002,36.560001,36.560001,33525000.0,109.55,0.0,3.25,0.5242333333333333
2013-10-18,36.830002,37.192001,36.504002,36.68,36.68,29654000.0,109.4,0.0,3.25,0.5242333333333333
2013-10-21,36.655998,36.678001,34.200001,34.52,34.52,57660500.0,109.47,0.0,3.25,0.5242333333333333
2013-10-22,34.099998,35.556,33.222,34.307999,34.307999,56933500.0,109.57,0.0,3.25,0.5242333333333333
2013-10-23,33.782001,34.361999999999995,32.029999,32.900002,32.900002,66602000.0,107.74,0.0,3.25,0.5242333333333333
2013-10-24,33.0,34.900002,32.566002000000005,34.630001,34.630001,54128500.0,106.63,0.0,3.25,0.5242333333333333
2013-10-25,34.841999,34.900002,33.360001000000004,33.931999,33.931999,37977500.0,105.7,0.0,3.25,0.5242333333333333
2013-10-28,34.035999,34.099998,32.439999,32.571999,32.571999,39208500.0,108.29,0.0,3.25,0.5242333333333333
2013-10-29,32.551998,33.09,30.6,32.894001,32.894001,70558500.0,108.04,0.0,3.25,0.5242333333333333
2013-10-30,32.925999,33.535999,31.634001,31.844,31.844,42009000.0,108.41,0.0,3.25,0.5242333333333333
2013-10-31,31.134001,32.487999,30.66,31.988001,31.988001,46669000.0,107.53,0.0,3.25,0.5242333333333333
2013-11-01,32.599998,33.18,32.082001,32.433997999999995,32.433997999999995,35903000.0,105.78,0.0,3.25,0.5359666666666667
2013-11-04,33.0,35.077999,32.844002,35.040001000000004,35.040001000000004,65602000.0,104.85,0.0,3.25,0.5359666666666667
2013-11-05,36.0,36.285999,34.271999,35.36199999999999,35.36199999999999,112335500.0,105.01,0.0,3.25,0.5359666666666667
2013-11-06,30.962,32.146,29.27,30.232,30.232,155358500.0,105.46,0.0,3.25,0.5359666666666667
2013-11-07,28.837999,29.129998999999998,27.524,27.954,27.954,111423500.0,103.08,0.0,3.25,0.5359666666666667
2013-11-08,27.296,28.120001000000002,26.464001,27.59,27.59,112389500.0,104.29,0.0,3.25,0.5359666666666667
2013-11-11,28.200001,29.084,27.42,28.940001000000002,28.940001000000002,69988000.0,105.76,0.0,0.0,0.5359666666666667
2013-11-12,28.938,28.940001000000002,27.236,27.559998999999998,27.559998999999998,74926000.0,106.29,0.0,3.25,0.5359666666666667
2013-11-13,28.167999,28.474001,27.268,27.74,27.74,63291500.0,106.9,0.0,3.25,0.5359666666666667
2013-11-14,27.784,28.08,26.822001,27.52,27.52,61018500.0,108.29,0.0,3.25,0.5359666666666667
2013-11-15,27.370001000000002,27.59,26.870001000000002,27.09,27.09,49501000.0,108.25,0.0,3.25,0.5359666666666667
2013-11-18,27.054001,27.09,23.922001,24.316,24.316,115691000.0,108.8,0.0,3.25,0.5359666666666667
2013-11-19,23.886,25.799999,23.844,25.218000000000004,25.218000000000004,99081000.0,108.29,0.0,3.25,0.5359666666666667
2013-11-20,25.216,25.49,23.812,24.222,24.222,69248000.0,108.27,0.0,3.25,0.5359666666666667
2013-11-21,24.577999,24.958,24.049999,24.42,24.42,59519000.0,109.9,0.0,3.25,0.5359666666666667
2013-11-22,24.316,24.549999,23.586,24.275999,24.275999,55483500.0,111.36,0.0,3.25,0.5359666666666667
2013-11-25,24.9,25.167999,24.059998999999998,24.167999,24.167999,51336500.0,110.83,0.0,3.25,0.5359666666666667
2013-11-26,23.875999,24.544001,23.219998999999998,24.1,24.1,69427500.0,112.04,0.0,3.25,0.5359666666666667
2013-11-27,24.261999,25.389999,23.903999,25.388,25.388,61838000.0,111.32,0.0,3.25,0.5359666666666667
2013-11-29,25.954,26.118,25.396,25.455999,25.455999,48581000.0,111.07,0.0,3.25,0.5359666666666667
2013-12-02,25.27,25.709999,24.785999,24.834,24.834,38756000.0,111.49,0.0,3.25,0.5278333333333334
2013-12-03,26.535999,28.988001,26.318001000000002,28.940001000000002,28.940001000000002,128412000.0,113.06,0.0,3.25,0.5278333333333334
2013-12-04,28.864,28.886,27.426001,27.790001,27.790001,65738500.0,113.27,0.0,3.25,0.5278333333333334
2013-12-05,28.030001000000002,28.67,27.9,28.096001,28.096001,46442000.0,112.07,0.0,3.25,0.5278333333333334
2013-12-06,28.302,28.497999,27.26,27.472,27.472,39548000.0,111.5,0.0,3.25,0.5278333333333334
2013-12-09,27.4,28.34,26.841998999999998,28.32,28.32,45307500.0,110.07,0.0,3.25,0.5278333333333334
2013-12-10,28.01,29.174,27.972,28.438,28.438,53741000.0,108.91,0.0,3.25,0.5278333333333334
2013-12-11,28.375999,28.610001,27.898001,27.93,27.93,35689000.0,109.47,0.0,3.25,0.5278333333333334
2013-12-12,27.940001000000002,29.648001,27.705999,29.493999,29.493999,53839000.0,108.99,0.0,3.25,0.5278333333333334
2013-12-13,29.610001,30.360001,29.464001,29.530001000000002,29.530001000000002,52959500.0,108.08,0.0,3.25,0.5278333333333334
2013-12-16,29.695999,30.086,29.219998999999998,29.587999,29.587999,33376500.0,110.3,0.0,3.25,0.5278333333333334
2013-12-17,29.516001,30.926001,29.264,30.492001000000002,30.492001000000002,52475000.0,108.91,0.0,3.25,0.5278333333333334
2013-12-18,30.448,30.98,29.190001000000002,29.596001,29.596001,57909500.0,109.56,0.0,3.25,0.5278333333333334
2013-12-19,29.379998999999998,29.4,27.82,28.143998999999997,28.143998999999997,63700000.0,110.78,0.0,3.25,0.5278333333333334
2013-12-20,28.316,28.870001000000002,28.316,28.648001,28.648001,37063000.0,112.15,0.0,3.25,0.5278333333333334
2013-12-23,28.969998999999998,29.247999,28.52,28.709999,28.709999,26927500.0,111.58,0.0,3.25,0.5278333333333334
2013-12-24,30.0,30.993999,29.964001,30.282,30.282,49707500.0,111.57,0.0,3.25,0.5278333333333334
2013-12-26,31.007998999999998,31.6,30.858,31.1,31.1,35647500.0,111.65,0.0,3.25,0.5278333333333334
2013-12-27,31.059998999999998,31.1,30.16,30.224001,30.224001,27301000.0,112.06,0.0,3.25,0.5278333333333334
2013-12-30,30.224001,30.962,30.15,30.488001,30.488001,22337500.0,110.47,0.0,3.25,0.5278333333333334
2013-12-31,30.464001,30.639999,29.732,30.086,30.086,21312000.0,109.95,0.0,3.25,0.5278333333333334
2014-01-02,29.959999,30.496,29.309998999999998,30.02,30.02,30942000.0,107.94,0.0,3.25,0.5204666666666667
2014-01-03,30.0,30.438,29.719998999999998,29.912001,29.912001,23475000.0,106.57,0.0,3.25,0.5204666666666667
2014-01-06,30.0,30.08,29.048,29.4,29.4,26805500.0,106.71,0.0,3.25,0.5204666666666667
2014-01-07,29.524,30.08,29.049999,29.872,29.872,25170500.0,107.01,0.0,3.25,0.5204666666666667
2014-01-08,29.77,30.74,29.752001,30.256001,30.256001,30816000.0,107.42,0.0,3.25,0.5204666666666667
2014-01-09,30.5,30.686001,29.370001000000002,29.506001,29.506001,26910000.0,107.49,0.0,3.25,0.5204666666666667
2014-01-10,29.691999,29.780001000000002,28.450001,29.143998999999997,29.143998999999997,37230500.0,106.44,0.0,3.25,0.5204666666666667
2014-01-13,29.156,29.4,27.563999,27.868,27.868,31580500.0,108.02,0.0,3.25,0.5204666666666667
2014-01-14,28.1,32.400002,27.334,32.254002,32.254002,138035000.0,107.12,0.0,3.25,0.5204666666666667
2014-01-15,33.689999,34.445999,32.419998,32.826,32.826,102328000.0,108.09,0.0,3.25,0.5204666666666667
2014-01-16,32.5,34.540001000000004,32.48,34.194,34.194,59797000.0,107.46,0.0,3.25,0.5204666666666667
2014-01-17,34.037997999999995,34.639998999999996,33.59,34.001999,34.001999,46031000.0,108.45,0.0,3.25,0.5204666666666667
2014-01-21,34.248001,35.458,34.161999,35.335999,35.335999,48673500.0,109.17,0.0,3.25,0.5204666666666667
2014-01-22,35.562,36.063999,34.952,35.71200200000001,35.71200200000001,35113000.0,109.69,0.0,3.25,0.5204666666666667
2014-01-23,35.445999,36.476002,34.683997999999995,36.299999,36.299999,39337000.0,109.69,0.0,3.25,0.5204666666666667
2014-01-24,35.57,36.096001,34.706001,34.919998,34.919998,38321500.0,109.14,0.0,3.25,0.5204666666666667
2014-01-27,35.032001,35.584,32.942001,33.924,33.924,43582000.0,108.72,0.0,3.25,0.5204666666666667
2014-01-28,34.299999,35.79600100000001,34.200001,35.675999,35.675999,30467000.0,109.1,0.0,3.25,0.5204666666666667
2014-01-29,35.060001,35.818001,34.625999,35.046001000000004,35.046001000000004,29677500.0,108.83,0.0,3.25,0.5204666666666667
2014-01-30,35.599998,36.956001,35.402,36.568001,36.568001,42825000.0,109.36,0.0,3.25,0.5204666666666667
2014-01-31,35.77,37.200001,35.702,36.282001,36.282001,32544000.0,108.16,0.0,3.25,0.5204666666666667
2014-02-03,36.577999,36.976002,35.032001,35.422001,35.422001,33824500.0,106.55,0.0,3.25,0.5331
2014-02-04,36.139998999999996,36.32,35.24000200000001,35.745998,35.745998,23431500.0,107.04,0.0,3.25,0.5331
2014-02-05,35.66,36.118,33.872002,34.883998999999996,34.883998999999996,36340000.0,106.81,0.0,3.25,0.5331
2014-02-06,35.259997999999996,36.021999,35.200001,35.675999,35.675999,29208000.0,108.15,0.0,3.25,0.5331
2014-02-07,36.202,37.326,35.919998,37.306,37.306,44642500.0,110.12,0.0,3.25,0.5331
2014-02-10,37.868,39.860001000000004,37.863997999999995,39.312,39.312,64853500.0,110.18,0.0,3.25,0.5331
2014-02-11,39.793999,40.439999,38.540001000000004,39.324001,39.324001,53549500.0,109.21,0.0,3.25,0.5331
2014-02-12,39.155998,39.653999,38.863997999999995,39.063999,39.063999,25868500.0,108.62,0.0,3.25,0.5331
2014-02-13,38.667999,40.543999,38.650002,39.925999,39.925999,40146500.0,108.98,0.0,3.25,0.5331
2014-02-14,39.619999,40.375999,39.400002,39.646,39.646,30790000.0,108.63,0.0,3.25,0.5331
2014-02-18,41.048,41.200001,40.271999,40.740002000000004,40.740002000000004,46664000.0,110.14,0.0,3.25,0.5331
2014-02-19,40.740002000000004,40.740002000000004,38.681999,38.728001,38.728001,80845000.0,110.37,0.0,3.25,0.5331
2014-02-20,43.001999,43.042,41.254002,41.993999,41.993999,90011500.0,109.42,0.0,3.25,0.5331
2014-02-21,42.327999,42.796001000000004,41.838001,41.919998,41.919998,39094000.0,109.03,0.0,3.25,0.5331
2014-02-24,41.751999,43.672001,41.664001,43.529999,43.529999,41392000.0,109.76,0.0,3.25,0.5331
2014-02-25,46.0,51.84,45.689999,49.599998,49.599998,163408500.0,109.19,0.0,3.25,0.5331
2014-02-26,51.716,53.0,49.5,50.599998,50.599998,123023000.0,109.39,0.0,3.25,0.5331
2014-02-27,52.25,52.380001,49.666,50.507999,50.507999,89729000.0,108.54,0.0,3.25,0.5331
2014-02-28,49.93,50.535999,48.509997999999996,48.96200200000001,48.96200200000001,72949000.0,108.98,0.0,3.25,0.5331
2014-03-03,47.452,50.330002,46.998001,50.112,50.112,65446500.0,111.26,0.0,3.25,0.5661666666666666
