"Data Source","World Development Indicators",

"Last Updated Date","2020-10-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Algeria","DZA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.90216593822415","-4.04920735981303","8.13664538000526","15.1040086067433","-0.0959843336615871","-10.3318436241936","10.0155348694171","7.16981975755499","-0.190817912198802","-3.78244855365628","-6.997505263347","-2.30196647610698","1.50643201645193","-6.33973063459083","21.5693332275975","-6.99326328457207","-8.65374657534253","0.506660084500297","8.10166644468236","8.32609812891469","15.4525053408858","6.35302497327934","3.15451360549683","0.412262065758674","8.70731714337822","",
"East Asia & Pacific (excluding high income)","EAP","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","-3.16791456611876","-3.11968024066332","0.565092118416607","-9.31164222649352","0.802685988815154","17.5847904712441","-7.80148477340701","2.03007518796985","6.23806586569408","3.06872172823914","1.88245857953887","3.43556713237034","3.15863419854582","-0.674911053857883","1.06753529312911","3.20463879516689","1.67092489526851","9.10124137736522","7.43541940590579","4.55215762878208","7.91322049287727","3.56345275546913","10.3918989206382","11.9358224008719","8.91960097866838","11.2145133706975","10.3000319462668","6.32702594973299","1.52690342961116","6.52364098851194","4.88079672103387","-0.0776285941774989","0.107853152288254","0.710036320916629","0.818721619255541","-0.563878053132607","-6.26271950433796","3.29215715368628","0.414129138030961","1.54106846164848","6.92201135268603","-3.87005237390297","-2.56086296780395","2.19123343904227","",
"Euro area","EMU","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","-17.6706566821617","13.2202814462926","12.9094870215604","2.80731501456612","0.393303170284038","2.64218947635437","-10.987419133432","-6.51958885269189","0.549614666500464","11.0775592881639","2.10898839530452","13.6448986191877","10.2721165368978","10.6661617381336","8.17718747809108","1.30356860624756","17.63548320435","12.7439479024639","-5.11490798465178","2.97237710176469","-2.61706349411107","-4.08090892973127","-8.29255368266441","-17.121776241397","","","","","","","","","","","","",
"European Union","EUU","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.82022381336684","4.33846665088675","10.5115887170504","9.96530659002128","8.01036249470468","7.32335454809568","1.99938098477677","1.83009030228951","13.7035030872396","4.82145828524246","4.58142501523623","-0.25152912082618","4.82216177366039","-0.0353655278920231","3.49467599705626","5.87686622763117","6.55243279859786","6.37407702274126","3.12757274426516","-1.75999518543955","3.32926379164651","2.39663949635743","-5.98774173507826","3.34271997869698","3.20575023562252","4.05379136148387","4.7418640785362","3.55668354867555","",
"France","FRA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4718933062289","12.8894145294441","14.2559615302164","11.6599745561652","16.0757273504096","14.0989790291573","14.0651917271088","15.166532831857","15.4202744858814","14.2402446657694","13.9847459504663","14.0359342250511","10.5211342076776","8.92658157763292","9.50856718334058","11.1261422382138","12.5540510551751","6.71894225397576","14.967719264089","12.3040444709656","22.1112803322771","11.1988508804902","8.02905933726324","5.77189070135659","","",
"Gabon","GAB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Real interest rate (%)","FR.INR.RINR","","","","","","","","2.65769041612305","2.0801195486638","0.553875459535909","-0.813703801910515","-0.449712127993772","0.290841716077907","-0.382676788597367","-5.2661689726442","-12.1674070004684","-3.48579005065775","-4.22003923738113","-2.12134310470447","-0.325891337091003","-2.832918803189","1.51093331961873","4.20056150759577","4.4732985989154","4.42735444378362","6.38913559869011","6.29317094748813","4.07333892983002","3.73354994443437","5.47171811813731","6.37884867328141","4.95766038212829","6.04185530072958","3.19331434185119","4.01323043443291","-4.11171936426871","1.76560850949586","5.43684631528595","6.22259514894566","4.39630309942621","4.02827003557115","4.08549090798775","1.84798033947961","1.4078106571151","1.78621565884822","2.08772080817564","1.82058608778788","2.85031624685362","1.74773698762451","-0.992012999586202","-1.0178529673851","-1.50935111353386","-1.14279987442117","-1.36963326786395","-1.30206877720584","","","","","","",
"Georgia","GEO","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6577734906573","12.593431812769","8.90730679605987","7.9403757408739","6.96291308948614","7.7088418636129","20.4389044073094","1.4500856689323","5.7774745208508","14.2777425155427","12.0859543223986","7.36603039891237","6.28853839047074","9.74631145193848","2.75998504629924","6.50329882070882","3.92011497750792","",
"Ghana","GHA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","-9.6338135021957","-5.46933012747787","-4.14139694248107","3.31472769348526","-1.04807224538973","0.617798328873364","23.6667860300141","20.2823658441833","14.6752857946847","19.1578573735412","18.7963104340512","15.7153796871821","15.0126390590862","12.29996311684","10.9310156875491","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","-17.8854799952625","-8.90768226469758","7.94836522287472","18.0805883380864","11.5149952496802","12.9822062120409","-45.9484570822052","24.3256122236336","19.9168235532368","20.4501212728142","20.2748721929646","15.8084862644582","33.4667922576171","18.9382733066604","27.0954013360694","21.3105658477455","21.8009596150585","12.3276471183113","14.5618019700946","-29.7080592355656","29.5857607936759","28.0808453037745","22.5081465077466","23.9316435246054","21.5156286283877","20.2146854118755","22.4035581485361","23.2604386536329","20.830941492836","22.1346787273183","","","24.1318963090858","21.6699795964602","20.2754249882764","",
"Guinea-Bissau","GNB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.31617486295075","7.17237789470822","0.355080129193041","-6.66016992727587","7.62304442132895","2.08611950675699","-7.69581374561288","5.9402230091447","6.27817143450469","5.49473681740219","-6.19776872358503","-0.75535048815917","-0.753829770394876","","","",
"Equatorial Guinea","GNQ","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","-7.05470668974252","-1.02314517309876","0.4133331345233","6.61220114470935","6.08311869032674","8.98136138020492","3.64647213666522","2.45391127812805","6.86724726664276","5.97184623939741","3.50177972513342","1.3795037138541","10.4823978197954","5.27992089460661","7.70259948491633","9.765036457778","7.59495339411631","7.78452204067868","7.128352361563","9.28555185844833","9.82387783832158","10.3832369979845","8.49301036776857","7.87371781001668","10.8965308423078","12.134639674579","7.99137765738596","7.41696078809782","4.96354371946302","7.26792403678251","1.55891637090333","11.0040426570786","10.0471091839918","10.4379848922148","5.58026664941533","6.16708090411834","8.34811121218546","6.03565189218371","5.83335880161747","6.6875077578182","8.16836013976287","5.56206525699267","",
"Greenland","GRL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.58841265956592","6.44892645518036","13.775603626931","13.1531750783756","24.0224923133326","9.78366660035676","10.0734254901723","7.29084116387742","7.00410984444394","7.39911859797509","5.32097122274566","3.6101475008857","9.95319649417837","7.79876787396776","6.07573423704784","9.83731326420392","11.6700437830028","10.6095558843247","10.7558482097853","10.1204942310362","11.1159985562205","11.5527994095937","9.02073260159272","",
"Guam","GUM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","8.77822075323059","9.65710761161094","5.58238431495524","-3.5896120883056","0.427823490094903","2.41032706303912","-27.5411725603529","-6.9366323488485","-54.6984164309961","-15.1456861495962","-43.0581813486994","15.6214197435154","2.06207170531307","1.53418486114976","6.11320585519198","13.3384742072091","15.3789556267143","13.3994316235758","5.3032996170815","10.0534953395073","16.6319781988239","13.3564755171326","9.81042649470603","7.27362353636836","6.41851577443671","-32.0007514648602","1.70213986643149","5.3997722482513","10.1340207135308","8.32996096710305","6.04734692880598","7.72795128910312","13.5876428200492","13.2236091534445","11.9037836790243","6.57367106533889","13.7120663161895","7.19155308854614","4.41637364776253","",
"High income","HIC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26389700676716","0.2530734878458","-2.33486778772116","-1.94541780979788","0.991084948830294","4.5672063740962","2.49062866220491","2.96479065366407","8.57135867369703","13.1335899377554","13.1100553449564","8.77340208709817","8.80556243556614","11.7112791830509","8.93243466284229","6.36792325433339","8.49692770355697","4.29033467270497","3.98005450999097","5.39573179105697","4.71658198210773","1.06074992120981","1.40534253177053","3.13081477523582","2.09012964646911","1.30877704619372","3.30815639780688","2.05721223815485","1.34974309829068","2.65887867332131","",
"Honduras","HND","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","8.13063619209722","11.6509141378912","12.5272068151005","14.3992749197638","13.6964357629193","13.0074710981084","5.67652579076079","3.51675122103523","-6.36650751568245","-3.49108558147936","17.3709215892184","10.0530685105572","2.74949093468393","2.61573640429569","9.77048756186494","13.0595427652839","18.4892936720915","20.9868650553821","17.436909825413","14.5070191720074","16.7023341391041","14.2250659198218","12.6107713947498","10.7680920759953","11.4742824482469","9.35938603880539","9.41284412222124","10.9529575160613","13.5547928877014","9.97180699233077","14.3569629848232","18.4532824160285","12.8806218683924","12.8349768268253","15.0985365589809","14.1091275837915","15.5984558780136","12.4601268621784","",
"Heavily indebted poor countries (HIPC)","HPC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0040045188035","8.07136571248733","7.07365807544478","11.0150550484665","7.38889347236042","5.02791760729191","8.64950373753593","6.97961869216378","7.85229268320968","7.81683105519991","5.85362846522378","4.98207303429174","4.27134711126967","8.33214108855393","9.36872767338719","7.90347200595852","7.9073410402265","8.41777280996872","8.4232887194589","","","","","","",
"Haiti","HTI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-29.4866399370758","-2.56083208886271","9.18800987836684","1.36214801733928","1.39507570102482","7.53269345464835","4.89625636955773","5.56963709939123","7.22154710700371","-2.9102201925243","3.04009807284031","4.78690363777352","10.1341345982423","13.9231690861324","4.35447816425308","13.1403519645483","14.209073029521","3.81333626569315","3.46697501925947","1.61926157683678","6.38500912923304","5.65820677500133","1.13450662312703","-0.554846428525356","0.277069426167441","-0.105305987173551","",
"Hungary","HUN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.49789997717684","3.41902846175792","6.61885453546393","4.6361675027223","4.41076341664015","1.25217061121559","4.84125203890797","7.60394276200303","2.75271033081721","0.963657345617092","1.92185554000606","3.94469827204705","7.36006229950702","5.76297250943828","4.2643910048554","3.45715213184817","5.14568958230904","6.57016272903889","5.0821771956658","6.00716087603811","5.62092389081431","3.22918038789386","0.827396936714106","0.436154573163402","1.10547188381344","-2.1436798326169","-2.9252481511617","-2.60812758230893","",
"IBRD only","IBD","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8260979553837","4.8816074870712","13.4428230023115","11.155988239991","10.7531630625024","15.4148670582966","15.6069117143453","1.20357312645778","9.26307725112063","8.16295467111805","9.69941919220801","8.21356548046801","-24.6001680758639","11.826526428387","-1.65421247091309","3.71998595702973","12.3224124961922","10.8520711478648","5.13441023123413","-0.245735467014808","1.65815142163524","2.33967409088073","-3.85224502633455","5.74795209578429","-1.74609753559599","4.59437674883754","7.75018856489028","6.37493124212137","6.79211858069728","8.34991063469469","9.22443234413208","6.50156399609036","6.46979669643636","8.62293924920878","",
"IDA only","IDX","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","10.774631333345","-1.06114574723468","4.47650825774462","5.11823673974264","7.77470724751835","7.32098668054156","7.94709992346307","8.68167358316231","9.09322414576454","6.56018009479018","7.63863299972829","7.43584324408399","5.26952700065787","3.62471659355212","9.13274940718732","5.81477651403261","4.33710973165325","5.86417811281615","7.7929943017053","6.90957899163785","5.1212763300933","9.19124732467082","8.34261083012153","8.59144929618339","7.90717719010452","7.30788115953461","4.91012830381202","4.85514517245753","2.57060670201817","5.68184406332425","3.77175624975725","4.80859210832915","-1.98385922230245","1.31798179926061","2.47351954152821","3.86599286270871","6.69517609043589","7.55648790825429","6.23271201650924","5.52162187597864","4.68518655219081","6.99373242447807","",
"Not classified","INX","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.42774916287844","-3.46702474568247","-0.508448114377478","-8.89795418340016","-6.21492024510605","7.07608797972159","-3.35048152380829","-10.2979383964038","-10.4954989331732","-18.1219388990348","2.85270712144122","13.7218632211132","16.1335143652304","","","","",
"Iraq","IRQ","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.82593958872947","6.67484505884143","-2.95934673034469","-14.2776021384538","-3.07616602679563","3.27565306320178","-8.4197228819977","44.3309717275955","-1.92209457308135","-8.46792182914733","10.9065508616124","13.5580206739895","13.3863881502017","51.9519621109595","29.7662005961911","","","","",
"Iceland","ISL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","-4.32576629651869","-19.4890465894133","-3.18994565778246","0.390246739256403","-4.66442005072247","5.55401378943739","5.79826194888702","4.14936069814949","0.878499191829876","8.44488123924211","9.2805958957317","12.0556447954251","7.761235466087","8.33588952046902","9.70571589024595","9.86904709520594","7.71954800288805","9.48199039651558","12.3246545258781","8.51041711191461","8.98674818450882","11.4035934709349","9.12023147743922","11.9237621844834","8.75653805241786","14.3797679483978","7.24170440373607","7.31665359319435","3.60050522423966","4.41989986989634","4.72202954072976","5.88269936748739","3.90775615308607","1.89095353155105","6.28271720515353","6.75846494586178","4.21980558617253","2.45109748269512","",
"Israel","ISR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06210382250658","2.85408729501217","0.584462163092763","2.30370716322081","3.23022806792942","2.29970105730682","1.25730409135028","",
"Italy","ITA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.29134845005391","5.45217615794358","6.58579704248083","11.6470446977379","10.3400713259826","8.15255756876328","7.92064441677219","7.95225254420281","7.74330889097142","6.0940692269112","4.73663574381599","5.13824588590486","4.12890387539513","3.15873855355089","2.60067773160278","2.76222646529531","3.23826980965577","3.42416671160356","3.76243467546476","4.33259382637626","3.02700909877606","3.57968579295654","2.94466372553515","3.61919864683014","3.95121199746377","3.91764782821879","3.16786623371122","2.33532587673561","2.25808863862564","1.76635614266737","1.67412820431279","",
"Jamaica","JAM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","2.36180738031929","1.21659354942361","-10.1844178038285","-1.6620537846355","-2.24424896040948","7.14889215886957","7.49994070329466","0.00732712887253237","-12.7907091877853","-2.81105227200029","0.37748193531697","13.1959300782387","11.7220910106427","11.4339839432065","4.30295075298576","-8.57405786212887","-9.51239671005946","-5.95180111546834","13.9963685890666","14.6898926770619","17.6341273163771","21.2168081878077","19.0028612113974","18.7894494381255","11.5395515036715","11.8731499248838","8.63355883873942","6.50631402756646","4.67744636881316","5.2858669261501","8.07942404039824","5.27905752771504","2.8878167704987","4.28639382068546","9.68336391177794","12.9618004384749","10.3745623903729","8.57353965549798","9.62093980236985","9.67676386187471","11.2977641044343","7.85839044747158","8.81971675807426","5.02545853291475","",
"Jordan","JOR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9483926197674","6.21192298785245","12.7742460375217","12.2613116383789","10.0806339510307","9.17063131979474","6.99694701657188","5.01082553148422","5.48981991003211","-2.23491791617112","3.45160528131818","-9.0437153506268","6.24414506419682","0.546616760491924","2.18713043352785","4.09588035499783","3.22938307341776","5.3610267666017","6.06639497630414","7.03669328575705","6.57482719013086","6.77698711017629","7.00870730204777","",
"Japan","JPN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.27090749352295","3.8576589529993","4.0609565975201","3.1698080931531","1.935252813206","2.36710430852936","3.51637237634681","3.49927110618352","3.10826487300672","3.37238168129918","3.49558746702671","2.89923209838822","2.7428061402115","2.57092208586075","2.63192916205427","2.91902802096528","2.34896446797881","3.56098332616966","3.22931163811706","2.18570028531336","1.6423991082864","-0.517122124024644","-0.981506241951114","0.772258359248788","1.22559048376361","","","",
"Kazakhstan","KAZ","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","20.0693863354973","7.70192698626744","-1.09237705362646","-5.64352717158499","-1.64090565512015","-7.49008376069386","-5.90233635720829","6.71220181302224","4.12856106843218","0.942589238331665","1.41050608618277","2.60541241101954","3.57239445157634","3.83512031871359","5.25753765227108","4.86449504656528","8.15738963863611","8.02623231556828","6.8152119350016","7.33279706910016","5.74551264736804","1.82532918641209","3.41347240715261","16.4281098926983","15.8016483376052","-5.77658854155821","16.8795684939578","21.09632602662","17.4540487841647","15.327433447511","17.8125009662806","17.3581406443314","9.77051092763397","5.04525759604714","7.60998754779151","-8.00986697268556","4.81909078881638","-0.984996971451723","2.83707816137581","12.028232727528","3.83851160958011","9.45661614903969","11.5478351826545","7.81510053698654","5.50932374512059","10.4298173209274","2.45682115653735","10.3866740040957","8.15697524625685","",
"Kyrgyz Republic","KGZ","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1214953296766","36.8133322128621","43.8735286119517","15.5821030587197","23.0504023304668","30.5208226829028","33.1909431910685","19.3088319608527","17.3474659201156","13.4139691225415","12.5060712205644","7.26172705236344","3.01911805685951","21.7404009771182","12.438044316681","1.05898881293898","13.1975918999371","17.5905887171799","10.8087183241942","19.5333606447518","17.4268792378413","12.6891774549178","15.5303370324666","20.0063786550235","",
"Cambodia","KHM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","1.12694854880046","-6.3242182662371","3.06054393993286","9.20914379308692","5.50923619356081","7.58771891072355","5.46691099305381","5.55253270728367","4.27420775619199","5.97123321202033","4.0860900043214","7.59878823201123","5.1916007059552","8.12648822450237","4.39563280741236","10.0290961787665","10.2121491246953","5.95737372563152","8.38724846264779","8.19950653925667","15.0483969480715","6.86996707395905","8.63140635832945","10.7986276927128","5.32015818225169","10.5742640544124","-1.11664230933948","2.77807636590854","5.84405066619917","4.81982108738624","6.20679596215112","3.59782218852088","8.6151801254325","9.26130038549097","6.41798485053513","9.63724049178698","6.76666081687255","4.17024283794166","10.5026012054653","6.98902859889354","",
"Korea, Rep.","KOR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.67974273645569","7.57031938586033","10.3404144822328","10.7579740962821","7.44714269653078","4.08764547324672","3.62604404098717","2.69373937175122","2.69208129866867","4.50501653231774","6.22458862113753","4.03485956347149","4.2226851837321","1.96945202608971","2.70025055583747","4.41899075105516","4.09279126823994","3.58824171458636","3.32627074144663","0.337001849362955","1.35455942282986","1.22662019971689","3.17642028688744","4.42037499438298","",
"Kuwait","KWT","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5631803045601","14.3194279455116","3.35588338788477","-5.83446473138293","14.1806914342445","31.492300238803","-8.06820439322689","-9.67049297180285","16.9080708625822","1.26860694637141","0.472936584616584","-5.14911494169832","-11.7209779616469","-6.53955129884658","4.05428824689838","-9.31204874289532","28.1580797496703","-5.1138802010194","-10.2894608346973","-2.30356790820389","4.32879285316651","11.825521124667","40.8599039998745","12.1450221675188","-9.92503740792376","-8.52013796054896","9.25973317604365","",
"Latin America & Caribbean (excluding high income)","LAC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5322975961387","18.874831069418","12.7244940172888","15.133996624427","5.00030694091195","11.6726867132904","","-29.9321360021712","-42.0986518397554","5.77111514950941","15.8895002552372","21.6471039588972","15.0285558893356","16.7670969393803","16.7460943041138","17.3231183052043","19.6035461635919","13.904160921874","28.544004740948","12.2860349468553","","","","","","","","","","",
